rank,ticker,price,sma50,sma200,pct_above_200sma,rsi14,pattern_type,bottom1_date,bottom2_date,bottom3_date,bottom1_price,bottom2_price,bottom3_price,avg_bottom,bottom_variation_pct,neckline,pattern_span_days,breakout_date,days_since_breakout,pct_above_neckline,pct_to_neckline,volume_ratio,name,indices,region,score,cohort_date,entry_price,price_1m,return_1m,spy_return_1m,alpha_1m,price_100d,return_100d,spy_return_100d,alpha_100d,price_3m,return_3m,spy_return_3m,alpha_3m,price_6m,return_6m,spy_return_6m,alpha_6m,price_yearend,return_yearend,spy_return_yearend,alpha_yearend
3,ENTG,16.22,13.98,12.69,27.8,77.5,triple_bottom_breakout,2015-04-30 13:30:00,2015-12-14 14:30:00,2016-06-27 13:30:00,13.02,12.98,13.41,13.14,2.08,15.2,292,2016-07-27 13:30:00,3,6.73,,8.06,Entegris,S&P MidCap 400,US,0.3861833333333333,2016-08-01,16.22311782836914,16.65331268310547,2.65,0.49,2.16,17.590192794799805,8.43,5.21,3.22,15.34361457824707,-5.42,-1.53,-3.89,17.92478370666504,10.49,6.03,4.46,17.11219024658203,5.48,4.17,1.31
1,MRO.L,345.85,283.4,180.46,91.6,68.7,triple_bottom_breakout,2013-08-16 07:00:00,2013-12-04 08:00:00,2016-05-26 07:00:00,153.18,155.19,163.68,157.35,4.02,180.99,701,2016-06-17 07:00:00,53,91.09,,6.18,Melrose Industries,STOXX 600,Europe,0.7707999999999999,2016-09-01,345.84771728515625,405.7171630859375,17.31,-0.24,17.55,458.0303649902344,32.44,6.65,25.79,425.47991943359375,23.03,1.51,21.52,508.01837158203125,46.89,10.55,36.34,459.77410888671875,32.94,3.95,28.99
2,CRUS,51.95,45.14,36.41,42.7,69.6,triple_bottom_breakout,2012-10-09 13:30:00,2016-03-10 14:30:00,2016-07-05 13:30:00,36.32,33.53,34.82,34.89,4.1,42.0,938,2016-07-28 13:30:00,25,23.69,,7.02,Cirrus Logic,S&P MidCap 400,US,0.50795,2016-09-01,51.95000076293945,52.18000030517578,0.44,-0.24,0.68,60.34000015258789,16.15,6.65,9.5,49.33000183105469,-5.04,1.51,-6.55,53.31999969482422,2.64,10.55,-7.91,56.540000915527344,8.84,3.95,4.89
3,ENTG,16.52,15.24,13.13,25.8,58.8,triple_bottom_breakout,2015-04-30 13:30:00,2015-12-14 14:30:00,2016-06-27 13:30:00,13.02,12.98,13.41,13.14,2.08,15.2,292,2016-07-27 13:30:00,26,8.68,,8.06,Entegris,S&P MidCap 400,US,0.3859333333333333,2016-09-01,16.519479751586914,16.443002700805664,-0.46,-0.24,-0.22,18.115985870361328,9.66,6.65,3.01,16.634191513061523,0.69,1.51,-0.82,20.362546920776367,23.26,10.55,12.71,17.11219024658203,3.59,3.95,-0.36
4,AMAT,27.22,23.83,19.14,42.2,74.3,triple_bottom_breakout,2014-10-15 13:30:00,2015-12-14 14:30:00,2016-05-12 13:30:00,18.63,17.82,19.46,18.64,4.42,25.71,396,2016-08-19 13:30:00,9,5.89,,4.68,Applied Materials,S&P 500,US,0.37425,2016-09-01,27.22496795654297,26.89240837097168,-1.22,-0.24,-0.98,30.63930892944336,12.54,6.65,5.89,27.140769958496094,-0.31,1.51,-1.82,33.3309211730957,22.43,10.55,11.88,29.097427368164062,6.88,3.95,2.93
5,LOGN.SW,17.51,15.47,13.44,30.3,60.2,triple_bottom_breakout,2014-03-03 08:00:00,2016-02-11 08:00:00,2016-05-12 07:00:00,13.35,13.4,14.25,13.67,4.27,16.45,549,2016-07-28 07:00:00,24,6.45,,6.98,Logitech International SA,STOXX 600,Europe,0.3573833333333334,2016-09-01,17.51092529296875,18.934282302856445,8.13,-0.24,8.37,21.887338638305664,24.99,6.65,18.34,21.496492385864258,22.76,1.51,21.25,25.231233596801758,44.09,10.55,33.54,22.061046600341797,25.98,3.95,22.03
6,PODD,42.46,37.01,33.59,26.4,60.0,triple_bottom_breakout,2015-02-27 14:30:00,2015-10-29 13:30:00,2016-06-27 13:30:00,29.44,28.15,27.62,28.4,3.65,40.21,335,2016-08-04 13:30:00,20,5.6,,7.44,Insulet Corporation,S&P 500,US,0.34750000000000003,2016-09-01,42.459999084472656,40.720001220703125,-4.1,-0.24,-3.86,41.290000915527344,-2.76,6.65,-9.41,32.77000045776367,-22.82,1.51,-24.33,43.66999816894531,2.85,10.55,-7.7,37.68000030517578,-11.26,3.95,-15.21
7,CTAS,26.4,23.71,20.94,26.0,80.4,triple_bottom_breakout,2015-06-15 13:30:00,2016-04-29 13:30:00,2016-06-27 13:30:00,20.97,22.13,22.81,21.97,4.56,23.92,261,2016-07-20 13:30:00,31,10.34,,5.18,Cintas,S&P 500,US,0.32243333333333335,2016-09-01,26.395811080932617,25.21169662475586,-4.49,-0.24,-4.25,26.6661319732666,1.02,6.65,-5.63,26.325397491455078,-0.27,1.51,-1.78,26.94326400756836,2.07,10.55,-8.48,26.25042724609375,-0.55,3.95,-4.5
1,LOGN.SW,20.02,17.6,14.03,42.7,82.4,triple_bottom_breakout,2014-03-03 08:00:00,2016-02-11 08:00:00,2016-05-12 07:00:00,13.35,13.4,14.25,13.67,4.27,16.45,549,2016-07-28 07:00:00,46,21.7,,6.98,Logitech International SA,STOXX 600,Europe,0.49563333333333337,2016-10-03,20.019962310791016,20.758230209350586,3.69,-2.21,5.9,25.622081756591797,27.98,10.53,17.45,22.061046600341797,10.2,5.0,5.2,27.836868286132812,39.05,10.25,28.8,22.061046600341797,10.2,4.2,6.0
2,CRUS,52.18,50.91,38.56,35.3,50.9,triple_bottom_breakout,2012-10-09 13:30:00,2016-03-10 14:30:00,2016-07-05 13:30:00,36.32,33.53,34.82,34.89,4.1,42.0,938,2016-07-28 13:30:00,46,24.24,,7.02,Cirrus Logic,S&P MidCap 400,US,0.47369999999999995,2016-10-03,52.18000030517578,56.15999984741211,7.63,-2.21,9.84,55.689998626708984,6.73,10.53,-3.8,57.22999954223633,9.68,5.0,4.68,63.470001220703125,21.64,10.25,11.39,56.540000915527344,8.36,4.2,4.16
3,ENTG,16.44,16.18,13.48,22.0,54.9,triple_bottom_breakout,2015-04-30 13:30:00,2015-12-14 14:30:00,2016-06-27 13:30:00,13.02,12.98,13.41,13.14,2.08,15.2,292,2016-07-27 13:30:00,47,8.18,,8.06,Entegris,S&P MidCap 400,US,0.36443333333333333,2016-10-03,16.443002700805664,14.913418769836426,-9.3,-2.21,-7.09,20.792749404907227,26.45,10.53,15.92,17.303390502929688,5.23,5.0,0.23,22.274526596069336,35.47,10.25,25.22,17.11219024658203,4.07,4.2,-0.13
4,ADSK,71.18,65.17,58.0,22.7,60.8,triple_bottom_breakout,2015-05-06 13:30:00,2016-05-20 13:30:00,2016-08-03 13:30:00,55.77,55.35,56.8,55.97,1.48,65.78,314,2016-08-26 13:30:00,25,8.21,,4.12,Autodesk,S&P 500,US,0.3084166666666667,2016-10-03,71.18000030517578,70.0999984741211,-1.52,-2.21,0.69,87.73999786376953,23.26,10.53,12.73,76.18000030517578,7.02,5.0,2.02,84.94999694824219,19.35,10.25,9.1,74.01000213623047,3.98,4.2,-0.22
1,TPL,26.08,22.65,16.97,53.7,53.6,triple_bottom_breakout,2015-06-18 13:30:00,2016-05-10 13:30:00,2016-08-02 13:30:00,15.99,16.5,17.33,16.61,4.38,19.42,283,2016-09-08 13:30:00,38,34.33,,35.27,Texas Pacific Land Corporation,S&P 500,US,0.7247,2016-11-01,26.083009719848633,28.754791259765625,10.24,4.06,6.18,27.49117660522461,5.4,12.67,-7.27,31.004308700561523,18.87,8.58,10.29,29.51563835144043,13.16,14.31,-1.15,29.07616424560547,11.48,6.56,4.92
2,NKT.CO,180.97,169.02,150.0,20.6,57.2,triple_bottom_breakout,2015-08-24 07:00:00,2016-05-19 07:00:00,2016-09-12 07:00:00,139.9,143.45,149.53,144.29,3.63,160.94,264,2016-09-21 07:00:00,29,12.45,,10.95,NKT,STOXX 600,Europe,0.41145,2016-11-01,180.97267150878906,192.6613311767578,6.46,4.06,2.4,202.73776245117188,12.03,12.67,-0.64,211.20196533203125,16.7,8.58,8.12,221.2783966064453,22.27,14.31,7.96,201.08523559570312,11.11,6.56,4.55
1,THO,84.7,69.04,58.86,43.9,83.2,triple_bottom_breakout,2015-06-08 13:30:00,2016-04-07 13:30:00,2016-06-27 13:30:00,56.7,60.5,60.05,59.08,4.03,69.76,266,2016-09-27 13:30:00,46,21.42,,6.24,Thor Industries,S&P MidCap 400,US,0.49030000000000007,2016-12-01,84.70232391357422,82.90303802490234,-2.12,3.19,-5.31,80.72624969482422,-4.69,9.78,-14.47,95.22956848144531,12.43,8.9,3.53,78.39165496826172,-7.45,12.26,-19.71,82.54827117919922,-2.54,2.4,-4.94
2,SLM,8.97,6.91,6.08,47.4,82.4,triple_bottom_breakout,2015-10-15 13:30:00,2016-08-25 13:30:00,2016-11-02 13:30:00,6.74,7.12,6.93,6.93,2.74,7.64,265,2016-11-10 14:30:00,14,17.35,,3.53,SLM Corp,S&P MidCap 400,US,0.45518333333333333,2016-12-01,8.965791702270508,9.841560363769531,9.77,3.19,6.58,10.960113525390625,22.24,9.78,12.46,10.197071075439453,13.73,8.9,4.83,8.749018669128418,-2.42,12.26,-14.68,9.55541706085205,6.58,2.4,4.18
3,PEGA,17.04,15.56,13.47,26.4,56.1,triple_bottom_breakout,2015-07-28 13:30:00,2016-05-19 13:30:00,2016-08-04 13:30:00,11.65,12.22,12.35,12.07,3.55,15.11,258,2016-10-19 13:30:00,30,12.71,,10.03,Pegasystems,S&P MidCap 400,US,0.4272166666666667,2016-12-01,17.036785125732422,17.613487243652344,3.39,3.19,0.2,22.692922592163086,33.2,9.78,23.42,21.2829647064209,24.92,8.9,16.02,28.935317993164062,69.84,12.26,57.58,17.613487243652344,3.39,2.4,0.99
4,PRI,62.9,52.48,47.02,33.8,70.1,triple_bottom_breakout,2015-03-19 13:30:00,2016-08-02 13:30:00,2016-11-04 13:30:00,49.77,49.69,52.75,50.74,3.97,59.34,413,2016-11-10 14:30:00,14,5.99,,8.19,Primerica,S&P MidCap 400,US,0.39575,2016-12-01,62.89663314819336,61.66250228881836,-1.96,3.19,-5.15,74.842041015625,18.99,9.78,9.21,72.19120788574219,14.78,8.9,5.88,63.284175872802734,0.62,12.26,-11.64,60.957279205322266,-3.08,2.4,-5.48
5,LOPE,57.65,46.5,42.97,34.1,80.3,triple_bottom_breakout,2014-10-14 13:30:00,2016-06-28 13:30:00,2016-09-16 13:30:00,36.95,37.94,39.07,37.99,2.85,51.99,485,2016-11-09 14:30:00,15,10.89,,4.14,Grand Canyon Education,S&P MidCap 400,US,0.36545,2016-12-01,57.650001525878906,58.380001068115234,1.27,3.19,-1.92,75.3499984741211,30.7,9.78,20.92,65.29000091552734,13.25,8.9,4.35,78.91999816894531,36.9,12.26,24.64,58.45000076293945,1.39,2.4,-1.01
