rank,ticker,price,sma50,sma200,pct_above_200sma,rsi14,pattern_type,bottom1_date,bottom2_date,bottom3_date,bottom1_price,bottom2_price,bottom3_price,avg_bottom,bottom_variation_pct,neckline,pattern_span_days,breakout_date,days_since_breakout,pct_above_neckline,pct_to_neckline,volume_ratio,name,indices,region,score,cohort_date,entry_price,price_1m,return_1m,spy_return_1m,alpha_1m,price_100d,return_100d,spy_return_100d,alpha_100d,price_3m,return_3m,spy_return_3m,alpha_3m,price_6m,return_6m,spy_return_6m,alpha_6m,price_yearend,return_yearend,spy_return_yearend,alpha_yearend
2,TPL,238.94,208.67,186.38,28.2,61.5,triple_bottom_breakout,2023-02-23 14:30:00,2023-10-02 13:30:00,2024-06-04 13:30:00,192.01,190.48,192.85,191.78,0.68,222.22,321,2024-06-10 13:30:00,14,7.52,,8.37,Texas Pacific Land Corporation,S&P 500,US,0.41129999999999994,2024-07-01,238.94149780273438,278.5112609863281,16.56,1.0,15.56,478.850830078125,100.41,8.61,91.8,292.0372619628906,22.22,5.53,16.69,365.9092102050781,53.14,8.56,44.58,365.4234924316406,52.93,8.16,44.77
1,TPL,271.3,239.97,193.65,40.1,64.0,triple_bottom_breakout,2023-02-23 14:30:00,2023-10-02 13:30:00,2024-06-04 13:30:00,192.01,190.48,192.85,191.78,0.68,222.22,321,2024-06-10 13:30:00,36,22.08,,8.37,Texas Pacific Land Corporation,S&P 500,US,0.5436,2024-08-01,271.2954406738281,286.4192810058594,5.57,3.81,1.76,376.4891052246094,38.77,10.22,28.55,380.7931823730469,40.36,7.14,33.22,440.3743896484375,62.32,10.79,51.53,365.4234924316406,34.7,8.63,26.07
2,MMM,121.1,99.57,85.05,42.4,79.0,triple_bottom_breakout,2022-10-13 13:30:00,2023-01-26 14:30:00,2024-07-10 13:30:00,89.52,93.44,98.26,93.74,4.82,111.96,435,2024-07-26 13:30:00,4,8.16,,7.83,3M,S&P 500,US,0.43510000000000004,2024-08-01,121.10004425048828,129.66627502441406,7.07,3.81,3.26,124.82962036132812,3.08,10.22,-7.14,122.80221557617188,1.41,7.14,-5.73,145.21194458007812,19.91,10.79,9.12,124.93608093261719,3.17,8.63,-5.46
3,LPX,93.93,86.39,72.17,30.2,65.6,triple_bottom_breakout,2021-12-20 14:30:00,2024-01-05 14:30:00,2024-04-19 13:30:00,69.59,65.82,71.39,68.93,4.52,84.54,585,2024-05-08 13:30:00,58,11.1,,4.1,Louisiana-Pacific,S&P MidCap 400,US,0.32963333333333333,2024-08-01,93.92754364013672,94.51055145263672,0.62,3.81,-3.19,101.44673919677734,8.01,10.22,-2.21,96.07841491699219,2.29,7.14,-4.85,114.9267578125,22.36,10.79,11.57,101.07582092285156,7.61,8.63,-1.02
1,TPL,269.03,264.33,202.17,33.1,47.1,triple_bottom_breakout,2023-02-23 14:30:00,2023-10-02 13:30:00,2024-06-04 13:30:00,192.01,190.48,192.85,191.78,0.68,222.22,321,2024-06-10 13:30:00,58,21.06,,8.37,Texas Pacific Land Corporation,S&P 500,US,0.5035000000000001,2024-09-03,269.0304870605469,306.98004150390625,14.11,3.36,10.75,421.3525085449219,56.62,10.2,46.42,495.735107421875,84.27,9.67,74.6,431.666015625,60.45,4.41,56.04,365.4234924316406,35.83,6.84,28.99
2,MMM,125.97,111.29,90.86,38.6,64.9,triple_bottom_breakout,2022-10-13 13:30:00,2023-01-26 14:30:00,2024-07-10 13:30:00,89.52,93.44,98.26,93.74,4.82,111.96,435,2024-07-26 13:30:00,26,12.51,,7.83,3M,S&P 500,US,0.43785,2024-09-03,125.9695053100586,130.378662109375,3.5,3.36,0.14,146.5281982421875,16.32,10.2,6.12,128.61380004882812,2.1,9.67,-7.57,142.9132080078125,13.45,4.41,9.04,124.93608093261719,-0.82,6.84,-7.66
1,EXEL,34.12,27.12,23.72,43.8,82.2,triple_bottom_breakout,2020-01-31 14:30:00,2023-02-08 14:30:00,2023-04-28 13:30:00,16.93,16.99,18.08,17.33,4.31,27.8,816,2024-10-15 13:30:00,13,22.73,,4.6,Exelixis,S&P MidCap 400,US,0.46621666666666667,2024-11-01,34.119998931884766,35.2599983215332,3.34,5.76,-2.42,36.91999816894531,8.21,-1.41,9.62,33.54999923706055,-1.67,6.17,-7.84,36.810001373291016,7.88,-1.1,8.98,33.29999923706055,-2.4,2.98,-5.38
2,TWLO,84.84,65.76,62.0,36.8,86.2,triple_bottom_breakout,2023-08-18 13:30:00,2024-05-08 13:30:00,2024-09-10 13:30:00,56.53,57.8,56.85,57.06,1.3,78.16,266,2024-10-31 13:30:00,1,8.55,,4.75,Twilio,S&P MidCap 400,US,0.3929166666666667,2024-11-01,84.83999633789062,107.30000305175781,26.47,5.76,20.71,97.91000366210938,15.41,-1.41,16.82,147.11000061035156,73.4,6.17,67.23,103.55999755859375,22.07,-1.1,23.17,108.08000183105469,27.39,2.98,24.41
1,PLTR,66.39,48.87,31.55,110.4,71.9,triple_bottom_breakout,2021-01-04 14:30:00,2021-10-04 13:30:00,2024-08-05 13:30:00,22.5,23.02,21.23,22.25,4.58,45.0,901,2024-11-05 14:30:00,18,47.53,,3.53,Palantir Technologies,S&P 500,US,0.7630333333333333,2024-12-02,66.38999938964844,75.19000244140625,13.26,-2.82,16.08,116.08000183105469,74.85,-7.58,82.43,80.45999908447266,21.19,-4.8,25.99,119.91000366210938,80.61,-1.13,81.74,75.62999725341797,13.92,-2.58,16.5
2,TWLO,105.1,80.64,64.67,62.5,79.7,triple_bottom_breakout,2023-08-18 13:30:00,2024-05-08 13:30:00,2024-09-10 13:30:00,56.53,57.8,56.85,57.06,1.3,78.16,266,2024-10-31 13:30:00,21,34.47,,4.75,Twilio,S&P MidCap 400,US,0.6286666666666666,2024-12-02,105.0999984741211,109.06999969482422,3.78,-2.82,6.6,96.4800033569336,-8.2,-7.58,-0.62,108.80999755859375,3.53,-4.8,8.33,120.80000305175781,14.94,-1.13,16.07,108.08000183105469,2.84,-2.58,5.42
3,DOCS,53.41,45.87,33.26,60.6,60.3,triple_bottom_breakout,2022-05-12 13:30:00,2023-03-13 13:30:00,2024-07-05 13:30:00,27.06,28.14,26.3,27.17,3.58,47.46,538,2024-11-08 14:30:00,15,12.54,,6.18,Doximity,S&P MidCap 400,US,0.5328999999999999,2024-12-02,53.40999984741211,53.560001373291016,0.28,-2.82,3.1,57.75,8.13,-7.58,15.71,65.95999908447266,23.5,-4.8,28.3,57.34000015258789,7.36,-1.13,8.49,53.38999938964844,-0.04,-2.58,2.54
4,EXEL,35.59,30.81,25.12,41.7,62.9,triple_bottom_breakout,2020-01-31 14:30:00,2023-02-08 14:30:00,2023-04-28 13:30:00,16.93,16.99,18.08,17.33,4.31,27.8,816,2024-10-15 13:30:00,33,28.02,,4.6,Exelixis,S&P MidCap 400,US,0.4821666666666667,2024-12-02,35.59000015258789,33.939998626708984,-4.64,-2.82,-1.82,38.54999923706055,8.32,-7.58,15.9,38.209999084472656,7.36,-4.8,12.16,42.369998931884766,19.05,-1.13,20.18,33.29999923706055,-6.43,-2.58,-3.85
5,MS,125.39,113.68,96.06,30.5,60.1,triple_bottom_breakout,2022-01-18 14:30:00,2024-06-14 13:30:00,2024-09-11 13:30:00,92.94,93.99,94.09,93.67,0.78,109.73,665,2024-10-16 13:30:00,32,14.28,,4.1,Morgan Stanley,S&P 500,US,0.38443333333333335,2024-12-02,125.39429473876953,119.41313171386719,-4.77,-2.82,-1.95,111.95172882080078,-10.72,-7.58,-3.14,114.99594116210938,-8.29,-4.8,-3.49,126.84333038330078,1.16,-1.13,2.29,120.31269073486328,-4.05,-2.58,-1.47
