rank,ticker,price,sma50,sma200,pct_above_200sma,rsi14,pattern_type,bottom1_date,bottom2_date,bottom3_date,bottom1_price,bottom2_price,bottom3_price,avg_bottom,bottom_variation_pct,neckline,pattern_span_days,breakout_date,days_since_breakout,pct_above_neckline,pct_to_neckline,volume_ratio,name,indices,region,score,cohort_date,entry_price,price_1m,return_1m,spy_return_1m,alpha_1m,price_100d,return_100d,spy_return_100d,alpha_100d,price_3m,return_3m,spy_return_3m,alpha_3m,price_6m,return_6m,spy_return_6m,alpha_6m,price_yearend,return_yearend,spy_return_yearend,alpha_yearend
1,BAR.BR,18.89,17.42,13.9,35.9,54.5,triple_bottom_breakout,2017-12-06 08:00:00,2018-10-17 07:00:00,2018-12-20 08:00:00,12.42,13.0,13.53,12.98,4.31,17.8,265,2019-04-17 07:00:00,30,6.1,,4.44,Barco,STOXX 600,Europe,0.3409,2019-06-03,18.885087966918945,21.754880905151367,15.2,8.49,6.71,20.458845138549805,8.33,10.26,-1.93,21.870595932006836,15.81,7.03,8.78,24.30066680908203,28.68,15.56,13.12,25.342121124267578,34.19,18.92,15.27
1,BAR.BR,21.75,19.16,14.6,49.0,73.5,triple_bottom_breakout,2017-12-06 08:00:00,2018-10-17 07:00:00,2018-12-20 08:00:00,12.42,13.0,13.53,12.98,4.31,17.8,265,2019-04-17 07:00:00,50,22.22,,4.44,Barco,STOXX 600,Europe,0.487,2019-07-01,21.754880905151367,21.639162063598633,-0.53,0.6,-1.13,23.722076416015625,9.04,5.6,3.44,20.875429153442383,-4.04,0.84,-4.88,25.110685348510742,15.43,9.64,5.79,25.342121124267578,16.49,9.9,6.59
2,GNRC,70.5,59.98,55.03,28.1,80.4,triple_bottom_breakout,2018-01-10 14:30:00,2018-12-26 14:30:00,2019-03-25 13:30:00,46.59,45.43,49.41,47.14,4.81,60.7,301,2019-06-10 13:30:00,15,16.14,,3.64,Generac,S&P 500,US,0.3337666666666667,2019-07-01,70.5,72.30000305175781,2.55,0.6,1.95,94.83999633789062,34.52,5.6,28.92,78.33999633789062,11.12,0.84,10.28,101.12000274658203,43.43,9.64,33.79,100.58999633789062,42.68,9.9,32.78
3,CASY,151.05,132.31,125.27,20.6,76.7,triple_bottom_breakout,2016-08-03 13:30:00,2019-03-25 13:30:00,2019-05-31 13:30:00,130.0,122.86,128.17,127.01,3.27,138.45,710,2019-06-11 13:30:00,14,9.1,,4.78,Casey's,S&P 500,US,0.2954666666666667,2019-07-01,151.05027770996094,155.14244079589844,2.71,0.6,2.11,165.4269256591797,9.52,5.6,3.92,154.4237518310547,2.23,0.84,1.39,151.96697998046875,0.61,9.64,-9.03,152.63902282714844,1.05,9.9,-8.85
1,CRUS,57.08,43.02,40.6,40.6,85.3,triple_bottom_breakout,2018-02-06 14:30:00,2019-04-01 13:30:00,2019-05-31 13:30:00,39.51,39.29,37.24,38.68,3.72,50.12,330,2019-08-01 13:30:00,0,13.89,,6.19,Cirrus Logic,S&P MidCap 400,US,0.43841666666666673,2019-08-01,57.08000183105469,53.63999938964844,-6.03,-0.81,-5.22,82.16999816894531,43.96,9.99,33.97,58.4900016784668,2.47,3.63,-1.16,76.80999755859375,34.57,10.16,24.41,82.41000366210938,44.38,10.21,34.17
2,TER,53.22,45.58,39.07,36.2,63.7,triple_bottom_breakout,2018-02-09 14:30:00,2019-03-08 14:30:00,2019-05-29 13:30:00,39.24,38.0,40.92,39.39,3.89,50.68,325,2019-07-24 13:30:00,6,5.01,,8.4,Teradyne,S&P 500,US,0.40715000000000007,2019-08-01,53.21874237060547,51.44154357910156,-3.34,-0.81,-2.53,67.2863540649414,26.43,9.99,16.44,61.06251907348633,14.74,3.63,11.11,64.28591918945312,20.8,10.16,10.64,66.42910766601562,24.82,10.21,14.61
3,MANH,83.46,70.96,56.96,46.5,69.4,triple_bottom_breakout,2015-10-02 13:30:00,2016-06-27 13:30:00,2019-06-03 13:30:00,60.13,59.79,63.49,61.14,3.85,77.75,921,2019-07-24 13:30:00,6,7.34,,3.9,Manhattan Associates,S&P MidCap 400,US,0.3957,2019-08-01,83.45999908447266,82.62999725341797,-0.99,-0.81,-0.18,79.8499984741211,-4.33,9.99,-14.32,78.44000244140625,-6.01,3.63,-9.64,85.45999908447266,2.4,10.16,-7.76,79.75,-4.45,10.21,-14.66
4,GNRC,70.92,66.4,56.62,25.3,53.1,triple_bottom_breakout,2018-01-10 14:30:00,2018-12-26 14:30:00,2019-03-25 13:30:00,46.59,45.43,49.41,47.14,4.81,60.7,301,2019-06-10 13:30:00,37,16.84,,3.64,Generac,S&P 500,US,0.32326666666666665,2019-08-01,70.91999816894531,77.98999786376953,9.97,-0.81,10.78,101.0199966430664,42.44,9.99,32.45,92.66999816894531,30.67,3.63,27.04,103.58999633789062,46.07,10.16,35.91,100.58999633789062,41.84,10.21,31.63
5,CASY,155.51,144.37,128.93,20.6,62.9,triple_bottom_breakout,2016-08-03 13:30:00,2019-03-25 13:30:00,2019-05-31 13:30:00,130.0,122.86,128.17,127.01,3.27,138.45,710,2019-06-11 13:30:00,36,12.32,,4.78,Casey's,S&P 500,US,0.3115666666666667,2019-08-01,155.5065460205078,160.83412170410156,3.43,-0.81,4.24,151.35255432128906,-2.67,9.99,-12.66,158.8889617919922,2.18,3.63,-1.45,154.7410430908203,-0.49,10.16,-10.65,152.63902282714844,-1.84,10.21,-12.05
1,MTZ,62.05,55.15,48.36,28.3,63.1,triple_bottom_breakout,2018-05-31 13:30:00,2019-05-23 13:30:00,2019-07-22 13:30:00,46.45,45.52,49.23,47.07,4.6,54.7,286,2019-08-02 13:30:00,21,13.44,,9.79,MasTec,S&P MidCap 400,US,0.4258666666666666,2019-09-03,62.04999923706055,63.22999954223633,1.9,-0.46,2.36,59.83000183105469,-3.58,12.33,-15.91,64.94000244140625,4.66,7.68,-3.02,50.93000030517578,-17.92,8.64,-26.56,64.16000366210938,3.4,11.76,-8.36
2,GNRC,73.79,72.22,58.86,25.4,50.1,triple_bottom_breakout,2018-01-10 14:30:00,2018-12-26 14:30:00,2019-03-25 13:30:00,46.59,45.43,49.41,47.14,4.81,60.7,301,2019-06-10 13:30:00,59,21.57,,3.64,Generac,S&P 500,US,0.34741666666666665,2019-09-03,73.79000091552734,76.36000061035156,3.48,-0.46,3.94,104.9800033569336,42.27,12.33,29.94,97.5,32.13,7.68,24.45,118.08000183105469,60.02,8.64,51.38,100.58999633789062,36.32,11.76,24.56
3,WST,142.15,131.15,113.02,25.8,60.7,triple_bottom_breakout,2018-01-17 14:30:00,2018-11-20 14:30:00,2019-03-08 14:30:00,97.34,103.14,101.15,100.54,3.19,125.09,286,2019-07-25 13:30:00,27,13.64,,4.6,West Pharmaceutical Services,S&P 500,US,0.34196666666666664,2019-09-03,142.14759826660156,135.0142364501953,-5.02,-0.46,-4.56,152.89776611328125,7.56,12.33,-4.77,146.7895965576172,3.27,7.68,-4.41,156.2509307861328,9.92,8.64,1.28,147.67369079589844,3.89,11.76,-7.87
1,MTZ,63.61,60.66,50.42,26.2,52.3,triple_bottom_breakout,2018-05-31 13:30:00,2019-05-23 13:30:00,2019-07-22 13:30:00,46.45,45.52,49.23,47.07,4.6,54.7,286,2019-08-02 13:30:00,41,16.29,,9.79,MasTec,S&P MidCap 400,US,0.42961666666666665,2019-10-01,63.61000061035156,64.5,1.4,3.72,-2.32,56.0,-11.96,7.14,-19.1,64.16000366210938,0.86,10.3,-9.44,28.90999984741211,-54.55,-15.15,-39.4,64.16000366210938,0.86,10.3,-9.44
2,TER,56.53,53.45,43.29,30.6,58.4,triple_bottom_breakout,2018-02-09 14:30:00,2019-03-08 14:30:00,2019-05-29 13:30:00,39.24,38.0,40.92,39.39,3.89,50.68,325,2019-07-24 13:30:00,48,11.54,,8.4,Teradyne,S&P 500,US,0.4118,2019-10-01,56.5292854309082,61.06251907348633,8.02,3.72,4.3,60.1269645690918,6.36,7.14,-0.78,66.42910766601562,17.51,10.3,7.21,50.8683967590332,-10.01,-15.15,5.14,66.42910766601562,17.51,10.3,7.21
3,JBL,33.89,29.07,27.31,24.1,69.2,triple_bottom_breakout,2018-06-19 13:30:00,2019-05-31 13:30:00,2019-08-28 13:30:00,26.39,24.5,25.65,25.51,3.97,32.24,300,2019-09-25 13:30:00,4,5.1,,5.2,Jabil,S&P 500,US,0.29296666666666665,2019-10-01,33.88557434082031,36.357200622558594,7.29,3.72,3.57,34.05195617675781,0.49,7.14,-6.65,40.14143371582031,18.46,10.3,8.16,22.256874084472656,-34.32,-15.15,-19.17,40.14143371582031,18.46,10.3,8.16
1,MUSA,109.96,86.69,82.1,33.9,80.6,triple_bottom_breakout,2018-09-18 13:30:00,2019-08-01 13:30:00,2019-10-03 13:30:00,81.28,80.94,84.18,82.13,2.49,94.71,262,2019-10-31 13:30:00,1,16.11,,8.64,Murphy USA,S&P MidCap 400,US,0.46915,2019-11-01,109.96373748779297,113.42037963867188,3.14,1.11,2.03,80.42253112792969,-26.86,-16.32,-10.54,102.35330963134766,-6.92,8.02,-14.94,104.80296325683594,-4.69,-5.5,0.81,113.28482055664062,3.02,5.65,-2.63
2,UFPI,47.69,38.22,33.25,43.4,78.0,triple_bottom_breakout,2018-06-28 13:30:00,2019-07-23 13:30:00,2019-10-02 13:30:00,35.88,34.88,37.67,36.14,4.22,42.8,317,2019-10-24 13:30:00,6,11.42,,3.87,UFP Industries,S&P MidCap 400,US,0.3964,2019-11-01,47.686988830566406,44.90874099731445,-5.83,1.11,-6.94,33.119117736816406,-30.55,-16.32,-14.23,45.642066955566406,-4.29,8.02,-12.31,37.94877624511719,-20.42,-5.5,-14.92,44.27754211425781,-7.15,5.65,-12.8
3,LAD,152.34,127.66,108.12,40.9,75.8,triple_bottom_breakout,2017-12-29 14:30:00,2019-07-18 13:30:00,2019-10-08 13:30:00,112.13,115.4,120.44,115.99,3.84,139.18,445,2019-10-23 13:30:00,7,9.45,,4.64,Lithia Motors,S&P MidCap 400,US,0.3906833333333333,2019-11-01,152.33883666992188,150.11724853515625,-1.46,1.11,-2.57,79.97535705566406,-47.5,-16.32,-31.18,132.329345703125,-13.13,8.02,-21.15,102.50105285644531,-32.72,-5.5,-27.22,140.4303436279297,-7.82,5.65,-13.47
4,RH,175.84,168.79,133.62,31.6,46.4,triple_bottom_breakout,2018-02-09 14:30:00,2018-04-16 13:30:00,2019-05-31 13:30:00,82.98,84.19,84.11,83.76,0.93,164.49,327,2019-09-11 13:30:00,37,6.9,,6.1,RH,S&P MidCap 400,US,0.3848666666666667,2019-11-01,175.83999633789062,199.89999389648438,13.68,1.11,12.57,110.93000030517578,-36.91,-16.32,-20.59,214.05999755859375,21.74,8.02,13.72,143.27999877929688,-18.52,-5.5,-13.02,213.5,21.42,5.65,15.77
5,LRCX,25.76,21.75,18.27,41.0,70.3,triple_bottom_breakout,2017-12-05 14:30:00,2018-04-25 13:30:00,2019-08-07 13:30:00,17.58,18.17,19.07,18.27,4.37,23.49,419,2019-10-24 13:30:00,6,9.67,,3.63,Lam Research,S&P 500,US,0.37015,2019-11-01,25.76012420654297,23.869726181030273,-7.34,1.11,-8.45,22.5618839263916,-12.42,-16.32,3.9,30.253950119018555,17.44,8.02,9.42,22.710601806640625,-11.84,-5.5,-6.34,27.185789108276367,5.53,5.65,-0.12
1,RH,199.26,181.1,138.64,43.7,63.3,triple_bottom_breakout,2018-02-09 14:30:00,2018-04-16 13:30:00,2019-05-31 13:30:00,82.98,84.19,84.11,83.76,0.93,164.49,327,2019-09-11 13:30:00,57,21.14,,6.1,RH,S&P MidCap 400,US,0.5165666666666667,2019-12-02,199.25999450683594,211.5,6.14,4.76,1.38,144.5800018310547,-27.44,-6.89,-20.55,190.0399932861328,-4.63,0.89,-5.52,255.25999450683594,28.1,1.26,26.84,213.5,7.15,3.79,3.36
2,MUSA,112.98,97.97,85.98,31.4,60.0,triple_bottom_breakout,2018-09-18 13:30:00,2019-08-01 13:30:00,2019-10-03 13:30:00,81.28,80.94,84.18,82.13,2.49,94.71,262,2019-10-31 13:30:00,21,19.3,,8.64,Murphy USA,S&P MidCap 400,US,0.4726,2019-12-02,112.98466491699219,111.34832763671875,-1.45,4.76,-6.21,106.51679229736328,-5.72,-6.89,1.17,101.32697296142578,-10.32,0.89,-11.21,109.80880737304688,-2.81,1.26,-4.07,113.28482055664062,0.27,3.79,-3.52
3,CRUS,70.86,62.03,49.85,42.2,59.5,triple_bottom_breakout,2017-09-25 13:30:00,2017-12-06 14:30:00,2019-10-03 13:30:00,50.35,48.61,51.59,50.18,3.14,60.0,509,2019-10-31 13:30:00,21,18.1,,5.89,Cirrus Logic,S&P MidCap 400,US,0.4682666666666667,2019-12-02,70.86000061035156,85.0,19.95,4.76,15.19,72.70999908447266,2.61,-6.89,9.5,71.73999786376953,1.24,0.89,0.35,72.05999755859375,1.69,1.26,0.43,82.41000366210938,16.3,3.79,12.51
4,JBL,37.55,35.9,29.91,25.5,55.4,triple_bottom_breakout,2018-06-19 13:30:00,2019-05-31 13:30:00,2019-08-28 13:30:00,26.39,24.5,25.65,25.51,3.97,32.24,300,2019-09-25 13:30:00,47,16.46,,5.2,Jabil,S&P 500,US,0.3567666666666667,2019-12-02,37.5482177734375,40.76301956176758,8.56,4.76,3.8,25.779821395874023,-31.34,-6.89,-24.45,33.730796813964844,-10.17,0.89,-11.06,31.58791732788086,-15.87,1.26,-17.13,40.14143371582031,6.91,3.79,3.12
5,LAD,152.18,139.24,115.29,32.0,56.2,triple_bottom_breakout,2017-12-29 14:30:00,2019-07-18 13:30:00,2019-10-08 13:30:00,112.13,115.4,120.44,115.99,3.84,139.18,445,2019-10-23 13:30:00,27,9.34,,4.64,Lithia Motors,S&P MidCap 400,US,0.34563333333333335,2019-12-02,152.18067932128906,140.78387451171875,-7.49,4.76,-12.25,102.4148178100586,-32.7,-6.89,-25.81,111.41764068603516,-26.79,0.89,-27.68,129.70855712890625,-14.77,1.26,-16.03,140.4303436279297,-7.72,3.79,-11.51
