rank,ticker,price,sma50,sma200,pct_above_200sma,rsi14,pattern_type,bottom1_date,bottom2_date,bottom3_date,bottom1_price,bottom2_price,bottom3_price,avg_bottom,bottom_variation_pct,neckline,pattern_span_days,breakout_date,days_since_breakout,pct_above_neckline,pct_to_neckline,volume_ratio,name,indices,region,score,cohort_date,entry_price,price_1m,return_1m,spy_return_1m,alpha_1m,price_100d,return_100d,spy_return_100d,alpha_100d,price_3m,return_3m,spy_return_3m,alpha_3m,price_6m,return_6m,spy_return_6m,alpha_6m,price_yearend,return_yearend,spy_return_yearend,alpha_yearend
4,DELL,64.99,52.15,42.94,51.3,81.0,triple_bottom_breakout,2021-12-20 14:30:00,2022-03-07 14:30:00,2023-08-03 13:30:00,53.08,48.98,52.05,51.37,4.65,61.54,406,2023-09-01 13:30:00,0,5.6,,8.03,Dell Technologies,S&P 500,US,0.4718333333333333,2023-09-01,64.98703002929688,64.08163452148438,-1.39,-6.23,4.84,81.07779693603516,24.76,8.85,15.91,68.93834686279297,6.08,2.11,3.97,113.35680389404297,74.43,13.26,61.17,73.31827545166016,12.82,6.15,6.67
5,FN,160.52,131.28,121.33,32.3,74.0,triple_bottom_breakout,2021-12-20 14:30:00,2023-02-07 14:30:00,2023-08-16 13:30:00,112.03,120.11,114.83,115.66,3.85,140.18,415,2023-08-22 13:30:00,8,14.51,,7.17,Fabrinet,S&P MidCap 400,US,0.41505,2023-09-01,160.52000427246094,167.5800018310547,4.4,-6.23,10.63,209.02999877929688,30.22,8.85,21.37,165.0,2.79,2.11,0.68,220.6199951171875,37.44,13.26,24.18,190.3300018310547,18.57,6.15,12.42
6,PSN,57.19,51.42,46.79,22.2,73.7,triple_bottom_breakout,2020-01-31 14:30:00,2023-03-17 13:30:00,2023-05-25 13:30:00,40.79,40.61,42.79,41.4,3.37,50.15,835,2023-08-02 13:30:00,22,14.04,,4.35,Parsons Corporation,S&P MidCap 400,US,0.32,2023-09-01,57.189998626708984,53.91999816894531,-5.72,-6.23,0.51,66.36000061035156,16.03,8.85,7.18,63.47999954223633,11.0,2.11,8.89,83.11000061035156,45.32,13.26,32.06,62.709999084472656,9.65,6.15,3.5
7,ORCL,116.74,112.61,93.96,24.2,60.5,triple_bottom_breakout,2021-09-14 13:30:00,2022-12-06 14:30:00,2023-03-13 13:30:00,84.73,78.06,82.04,81.61,4.35,106.34,375,2023-06-12 13:30:00,57,9.78,,5.07,Oracle Corporation,S&P 500,US,0.3109,2023-09-01,116.73517608642578,100.89441680908203,-13.57,-6.23,-7.34,111.49869537353516,-4.49,8.85,-13.34,113.50981140136719,-2.76,2.11,-4.87,107.90009307861328,-7.57,13.26,-20.83,102.1452407836914,-12.5,6.15,-18.65
1,VRT,38.27,35.0,21.16,80.9,59.3,triple_bottom_breakout,2020-06-26 13:30:00,2022-12-28 14:30:00,2023-04-21 13:30:00,12.09,12.3,11.95,12.11,1.54,28.8,709,2023-08-02 13:30:00,42,32.89,,6.83,Vertiv,S&P 500,US,0.7529333333333333,2023-10-02,38.271156311035156,39.1280517578125,2.24,-2.13,4.37,66.10691833496094,72.73,18.89,53.84,45.50022506713867,18.89,11.06,7.83,85.1173095703125,122.41,22.43,99.98,47.882904052734375,25.11,11.68,13.43
2,ANF,58.31,47.03,33.07,76.3,74.4,triple_bottom_breakout,2021-09-08 13:30:00,2022-01-10 14:30:00,2023-07-14 13:30:00,33.02,30.86,33.38,32.42,4.81,48.97,464,2023-08-23 13:30:00,27,19.07,,7.32,Abercrombie & Fitch,S&P MidCap 400,US,0.6507500000000002,2023-10-02,58.310001373291016,60.81999969482422,4.3,-2.13,6.43,126.20999908447266,116.45,18.89,97.56,90.95999908447266,55.99,11.06,44.93,130.72999572753906,124.2,22.43,101.77,88.22000122070312,51.29,11.68,39.61
3,RR.L,216.56,208.59,153.39,41.2,49.9,triple_bottom_breakout,2020-05-14 07:00:00,2022-05-11 07:00:00,2022-08-04 07:00:00,80.82,77.86,79.8,79.49,2.05,161.91,562,2023-07-26 07:00:00,47,33.75,,5.84,Rolls-Royce Holdings,STOXX 600,Europe,0.5328333333333334,2023-10-02,216.55531311035156,215.3555450439453,-0.55,-2.13,1.58,356.726318359375,64.73,18.89,45.84,298.03851318359375,37.63,11.06,26.57,418.8135681152344,93.4,22.43,70.97,299.63818359375,38.37,11.68,26.69
4,FN,168.36,141.94,123.84,35.9,70.7,triple_bottom_breakout,2021-12-20 14:30:00,2023-02-07 14:30:00,2023-08-16 13:30:00,112.03,120.11,114.83,115.66,3.85,140.18,415,2023-08-22 13:30:00,28,20.1,,7.17,Fabrinet,S&P MidCap 400,US,0.46099999999999997,2023-10-02,168.36000061035156,155.0,-7.94,-2.13,-5.81,199.72999572753906,18.63,18.89,-0.26,189.1300048828125,12.34,11.06,1.28,190.05999755859375,12.89,22.43,-9.54,190.3300018310547,13.05,11.68,1.37
5,AKAM,106.83,101.93,88.62,20.5,60.1,triple_bottom_breakout,2022-06-16 13:30:00,2023-01-25 14:30:00,2023-06-22 13:30:00,86.99,85.66,86.94,86.53,1.01,98.81,254,2023-08-09 13:30:00,37,8.12,,4.23,Akamai Technologies,S&P 500,US,0.3035,2023-10-02,106.83000183105469,103.33000183105469,-3.28,-2.13,-1.15,108.06999969482422,1.16,18.89,-17.73,116.87999725341797,9.41,11.06,-1.65,107.08000183105469,0.23,22.43,-22.2,118.3499984741211,10.78,11.68,-0.9
1,ANF,62.13,55.76,37.01,67.9,61.0,triple_bottom_breakout,2021-09-08 13:30:00,2022-01-10 14:30:00,2023-07-14 13:30:00,33.02,30.86,33.38,32.42,4.81,48.97,464,2023-08-23 13:30:00,49,26.87,,7.32,Abercrombie & Fitch,S&P MidCap 400,US,0.64775,2023-11-01,62.130001068115234,77.87999725341797,25.35,8.62,16.73,121.36000061035156,95.33,24.67,70.66,109.47000122070312,76.2,17.44,58.76,128.75999450683594,107.24,21.84,85.4,88.22000122070312,41.99,12.91,29.08
2,DELL,65.81,63.53,48.49,35.7,58.4,triple_bottom_breakout,2021-11-23 14:30:00,2022-01-24 14:30:00,2023-08-30 13:30:00,54.2,53.43,53.62,53.75,0.84,61.54,443,2023-09-01 13:30:00,42,6.94,,8.03,Dell Technologies,S&P 500,US,0.4386333333333334,2023-11-01,65.81392669677734,68.93834686279297,4.75,8.62,-3.87,107.51329040527344,63.36,24.67,38.69,83.09944915771484,26.26,17.44,8.82,120.90095520019531,83.7,21.84,61.86,73.31827545166016,11.4,12.91,-1.51
3,FN,153.73,160.9,127.91,20.2,39.6,triple_bottom_breakout,2021-12-20 14:30:00,2023-02-07 14:30:00,2023-08-16 13:30:00,112.03,120.11,114.83,115.66,3.85,140.18,415,2023-08-22 13:30:00,50,9.67,,7.17,Fabrinet,S&P MidCap 400,US,0.33035,2023-11-01,153.72999572753906,165.0,7.33,8.62,-1.29,191.3699951171875,24.48,24.67,-0.19,223.64999389648438,45.48,17.44,28.04,179.22000122070312,16.58,21.84,-5.26,190.3300018310547,23.81,12.91,10.9
1,GAP,19.39,12.42,9.74,99.0,87.3,triple_bottom_breakout,2022-05-24 13:30:00,2023-03-23 13:30:00,2023-08-23 13:30:00,9.24,8.71,9.38,9.11,4.39,15.49,313,2023-11-17 14:30:00,9,25.18,,9.0,Gap Inc.,S&P MidCap 400,US,0.8270000000000001,2023-12-01,19.390483856201172,18.81514549255371,-2.97,2.52,-5.49,19.96474838256836,2.96,11.5,-8.54,18.582862854003906,-4.17,10.92,-15.09,25.11724090576172,29.53,15.92,13.61,19.28900718688965,-0.52,3.95,-4.47
2,PATH,25.04,17.05,16.4,52.6,84.1,triple_bottom_breakout,2022-05-12 13:30:00,2023-08-18 13:30:00,2023-10-27 13:30:00,13.66,14.12,14.9,14.23,4.71,22.3,367,2023-12-01 14:30:00,0,12.29,,8.31,UiPath,S&P MidCap 400,US,0.51585,2023-12-01,25.040000915527344,22.56999969482422,-9.86,2.52,-12.38,19.459999084472656,-22.28,11.5,-33.78,22.420000076293945,-10.46,10.92,-21.38,11.75,-53.08,15.92,-69.0,24.84000015258789,-0.8,3.95,-4.75
3,LULU,466.61,402.43,372.24,25.4,75.8,triple_bottom_breakout,2021-12-20 14:30:00,2023-07-27 13:30:00,2023-10-06 13:30:00,366.45,368.76,354.66,363.29,2.38,410.7,451,2023-10-16 13:30:00,33,13.61,,8.96,Lululemon Athletica,S&P 500,US,0.4205833333333333,2023-12-01,466.6099853515625,498.0199890136719,6.73,2.52,4.21,364.70001220703125,-21.84,11.5,-33.34,446.05999755859375,-4.4,10.92,-15.32,306.7799987792969,-34.25,15.92,-50.17,511.2900085449219,9.58,3.95,5.63
4,IT,441.14,374.88,344.21,28.2,80.6,triple_bottom_breakout,2021-12-20 14:30:00,2023-08-18 13:30:00,2023-10-27 13:30:00,302.55,324.3,323.61,316.82,4.5,377.88,466,2023-11-03 13:30:00,19,16.74,,4.0,Gartner,S&P 500,US,0.34636666666666666,2023-12-01,441.1400146484375,427.5400085449219,-3.08,2.52,-5.6,448.7799987792969,1.73,11.5,-9.77,460.2300109863281,4.33,10.92,-6.59,428.1199951171875,-2.95,15.92,-18.87,451.1099853515625,2.26,3.95,-1.69
5,WDAY,272.92,223.22,213.3,28.0,84.8,triple_bottom_breakout,2022-02-24 14:30:00,2023-08-18 13:30:00,2023-10-27 13:30:00,205.9,218.44,203.85,209.4,4.32,252.72,421,2023-11-29 14:30:00,2,7.99,,5.43,"Workday, Inc.",S&P 500,US,0.32725000000000004,2023-12-01,272.9200134277344,268.4100036621094,-1.65,2.52,-4.17,251.0399932861328,-8.02,11.5,-19.52,266.739990234375,-2.26,10.92,-13.18,211.1199951171875,-22.64,15.92,-38.56,276.05999755859375,1.15,3.95,-2.8
6,CRM,255.58,207.68,202.44,26.2,88.7,triple_bottom_breakout,2022-02-24 14:30:00,2023-08-18 13:30:00,2023-10-26 13:30:00,184.44,200.2,193.68,192.77,4.32,238.22,420,2023-11-30 14:30:00,1,7.29,,5.71,Salesforce,S&P 500,US,0.3194166666666667,2023-12-01,255.57838439941406,247.55714416503906,-3.14,2.52,-5.66,269.9775390625,5.63,11.5,-5.87,293.66937255859375,14.9,10.92,3.98,231.16749572753906,-9.55,15.92,-25.47,258.66497802734375,1.21,3.95,-2.74
