rank,ticker,price,sma50,sma200,pct_above_200sma,rsi14,pattern_type,bottom1_date,bottom2_date,bottom3_date,bottom1_price,bottom2_price,bottom3_price,avg_bottom,bottom_variation_pct,neckline,pattern_span_days,breakout_date,days_since_breakout,pct_above_neckline,pct_to_neckline,volume_ratio,name,indices,region,score,cohort_date,entry_price,price_1m,return_1m,spy_return_1m,alpha_1m,price_100d,return_100d,spy_return_100d,alpha_100d,price_3m,return_3m,spy_return_3m,alpha_3m,price_6m,return_6m,spy_return_6m,alpha_6m,price_yearend,return_yearend,spy_return_yearend,alpha_yearend
2,PPC,9.98,10.36,7.04,41.7,41.7,triple_bottom_breakout,2011-03-10 14:30:00,2012-05-09 13:30:00,2012-12-31 14:30:00,6.83,6.73,6.88,6.81,1.22,8.68,455,2013-06-07 13:30:00,60,15.01,,3.75,Pilgrim's Pride,S&P MidCap 400,US,0.43385,2013-09-03,9.982745170593262,10.488605499267578,5.07,3.42,1.65,10.033971786499023,0.51,9.4,-8.89,10.520622253417969,5.39,10.35,-4.96,11.654007911682129,16.74,15.39,1.35,10.405363082885742,4.23,13.51,-9.28
3,XPO,7.93,7.55,6.25,26.9,53.0,triple_bottom_breakout,2012-04-11 13:30:00,2013-03-04 14:30:00,2013-05-30 13:30:00,5.45,5.73,5.63,5.61,2.71,6.71,284,2013-07-15 13:30:00,35,18.14,,5.44,"XPO, Inc.",S&P MidCap 400,US,0.38876666666666665,2013-09-03,7.926971912384033,7.61570405960083,-3.93,3.42,-7.35,9.486774444580078,19.68,9.4,10.28,8.079148292541504,1.92,10.35,-8.43,10.90477466583252,37.57,15.39,22.18,9.092499732971191,14.7,13.51,1.19
4,ALGN,44.37,41.62,33.94,30.7,58.9,triple_bottom_breakout,2011-05-25 13:30:00,2012-02-01 14:30:00,2012-12-06 14:30:00,22.36,23.4,23.45,23.07,3.08,39.82,386,2013-07-19 13:30:00,31,11.43,,4.35,Align Technology,S&P 500,US,0.35234999999999994,2013-09-03,44.369998931884766,48.869998931884766,10.14,3.42,6.72,55.43000030517578,24.93,9.4,15.53,55.11000061035156,24.21,10.35,13.86,54.06999969482422,21.86,15.39,6.47,57.13999938964844,28.78,13.51,15.27
1,CELH,0.15,0.15,0.1,49.9,47.3,triple_bottom_breakout,2012-06-08 13:30:00,2012-10-18 13:30:00,2013-07-29 13:30:00,0.09,0.09,0.09,0.09,0.0,0.13,284,2013-08-21 13:30:00,28,12.5,,10.98,Celsius Holdings,S&P MidCap 400,US,0.545,2013-10-01,0.15000000596046448,0.15000000596046448,0.0,4.1,-4.1,0.12666699290275574,-15.56,9.75,-25.31,0.11333300173282623,-24.44,9.66,-34.1,0.30000001192092896,100.0,12.64,87.36,0.11333300173282623,-24.44,9.66,-34.1
2,ALGN,49.26,45.09,36.0,36.8,71.5,triple_bottom_breakout,2011-05-25 13:30:00,2012-02-01 14:30:00,2012-12-06 14:30:00,22.36,23.4,23.45,23.07,3.08,39.82,386,2013-07-19 13:30:00,51,23.71,,4.35,Align Technology,S&P 500,US,0.44425,2013-10-01,49.2599983215332,56.779998779296875,15.27,4.1,11.17,53.459999084472656,8.53,9.75,-1.22,57.13999938964844,16.0,9.66,6.34,54.2400016784668,10.11,12.64,-2.53,57.13999938964844,16.0,9.66,6.34
3,LYV,19.11,17.3,13.6,40.5,74.7,triple_bottom_breakout,2010-01-20 14:30:00,2010-10-06 13:30:00,2013-02-27 14:30:00,8.9,9.29,9.67,9.29,4.16,16.9,781,2013-08-07 13:30:00,38,13.08,,3.87,Live Nation Entertainment,S&P 500,US,0.39080000000000004,2013-10-01,19.110000610351562,18.979999542236328,-0.68,4.1,-4.78,23.690000534057617,23.97,9.75,14.22,19.760000228881836,3.4,9.66,-6.26,22.0,15.12,12.64,2.48,19.760000228881836,3.4,9.66,-6.26
4,CRM,51.73,46.21,42.61,21.4,66.2,triple_bottom_breakout,2011-06-16 13:30:00,2012-11-01 13:30:00,2013-06-21 13:30:00,33.67,34.76,36.09,34.84,3.58,47.58,506,2013-08-30 13:30:00,21,8.73,,6.66,Salesforce,S&P 500,US,0.32585,2013-10-01,51.73495864868164,51.89223861694336,0.3,4.1,-3.8,62.57737731933594,20.96,9.75,11.21,54.25141906738281,4.86,9.66,-4.8,57.16108703613281,10.49,12.64,-2.15,54.25141906738281,4.86,9.66,-4.8
1,ILMN,93.1,80.45,66.87,39.2,73.3,triple_bottom_breakout,2011-06-16 13:30:00,2013-07-12 13:30:00,2013-10-09 13:30:00,68.4,70.17,70.79,69.79,1.98,83.47,582,2013-10-22 13:30:00,8,11.54,,5.65,"Illumina, Inc.",S&P MidCap 400,US,0.42806666666666665,2013-11-01,93.10311126708984,94.64007568359375,1.65,2.01,-0.36,138.15174865722656,48.39,6.31,42.08,147.46109008789062,58.38,0.08,58.3,135.7393035888672,45.79,7.04,38.75,107.57781982421875,15.55,5.38,10.17
2,CRM,53.04,50.09,43.78,21.2,57.2,triple_bottom_breakout,2011-06-16 13:30:00,2012-11-01 13:30:00,2013-06-21 13:30:00,33.67,34.76,36.09,34.84,3.58,47.58,506,2013-08-30 13:30:00,44,11.48,,6.66,Salesforce,S&P 500,US,0.3386,2013-11-01,53.0423469543457,50.75197219848633,-4.32,2.01,-6.33,54.80189895629883,3.32,6.31,-2.99,59.92329788208008,12.97,0.08,12.89,50.8994140625,-4.04,7.04,-11.08,54.25141906738281,2.28,5.38,-3.1
1,ILMN,95.8,86.45,71.27,34.4,62.0,triple_bottom_breakout,2011-06-16 13:30:00,2013-07-12 13:30:00,2013-10-09 13:30:00,68.4,70.17,70.79,69.79,1.98,83.47,582,2013-10-22 13:30:00,28,14.77,,5.65,"Illumina, Inc.",S&P MidCap 400,US,0.4202166666666666,2013-12-02,95.79766845703125,107.33463287353516,12.04,1.87,10.17,130.1070098876953,35.81,4.54,31.27,173.3560333251953,80.96,4.56,76.4,156.54669189453125,63.41,8.07,55.34,107.57781982421875,12.3,2.86,9.44
2,TCBI,55.14,50.1,45.29,21.8,66.5,triple_bottom_breakout,2012-07-23 13:30:00,2013-05-23 13:30:00,2013-09-03 13:30:00,39.5,41.56,43.43,41.5,4.81,52.17,279,2013-10-24 13:30:00,26,5.7,,6.98,Texas Capital Bancshares,S&P MidCap 400,US,0.30573333333333336,2013-12-02,55.14496994018555,61.10066223144531,10.8,1.87,8.93,54.90594482421875,-0.43,4.54,-4.97,63.172210693359375,14.56,4.56,10.0,51.61935806274414,-6.39,8.07,-14.46,61.94721603393555,12.34,2.86,9.48
